C, 4.283727,4.28373,1,63961,128,6
C, 4.850419,4.85042,1,63961,128,6
C, 4.292190,4.29219,1,63961,128,6
C, 4.722304,4.72231,1,63961,128,6
C, 5.142540,5.14254,1,63961,128,6
C, 4.396501,4.3965,1,63961,128,6
C, 4.429082,4.42909,1,63961,128,6
C, 4.481089,4.48109,1,63961,128,6
C, 5.135003,5.13501,1,63961,128,6
C, 4.525047,4.52505,1,63961,128,6
C, 2.377550,2.37755,27,2369,128,6
C, 2.615478,2.61548,27,2369,128,6
C, 3.56060,3.05606,27,2369,128,6
C, 2.468000,2.468,27,2369,128,6
C, 2.750772,2.75078,27,2369,128,6
C, 2.682482,2.68249,27,2369,128,6
C, 3.120936,3.12094,27,2369,128,6
C, 3.280696,3.2807,27,2369,128,6
C, 2.396123,2.39613,27,2369,128,6
C, 2.673482,2.67349,27,2369,128,6
C, 3.708180,3.70818,54,1185,128,6
C, 2.968144,2.96815,54,1185,128,6
C, 2.813651,2.81366,54,1185,128,6
C, 2.823589,2.82359,54,1185,128,6
C, 2.687331,2.68734,54,1185,128,6
C, 4.203527,4.20353,54,1185,128,6
C, 2.551116,2.55112,54,1185,128,6
C, 3.190220,3.19022,54,1185,128,6
C, 2.809322,2.80933,54,1185,128,6
C, 2.841922,2.84193,54,1185,128,6
C, 2.703111,2.70311,81,790,128,6
C, 3.683652,3.68366,81,790,128,6
C, 2.750272,2.75028,81,790,128,6
C, 3.235611,3.23561,81,790,128,6
C, 2.776368,2.77637,81,790,128,6
C, 2.664488,2.66449,81,790,128,6
C, 2.594163,2.59417,81,790,128,6
C, 3.748916,3.74892,81,790,128,6
C, 2.773961,2.77397,81,790,128,6
C, 3.536701,3.5367,81,790,128,6
C, 2.501088,2.50109,108,593,128,6
C, 3.852117,3.85212,108,593,128,6
C, 2.455696,2.4557,108,593,128,6
C, 2.529104,2.52911,108,593,128,6
C, 2.589850,2.58985,108,593,128,6
C, 3.125140,3.12514,108,593,128,6
C, 2.498183,2.49819,108,593,128,6
C, 2.509689,2.50969,108,593,128,6
C, 2.446967,2.44697,108,593,128,6
C, 2.510772,2.51078,108,593,128,6
C, 2.470433,2.47044,135,500,128,6
C, 2.960701,2.96071,135,500,128,6
C, 2.520394,2.5204,135,500,128,6
C, 2.494897,2.4949,135,500,128,6
C, 3.342642,3.34265,135,500,128,6
C, 2.418376,2.41838,135,500,128,6
C, 2.658757,2.65876,135,500,128,6
C, 2.940292,2.9403,135,500,128,6
C, 2.497260,2.49726,135,500,128,6
C, 2.556888,2.55689,135,500,128,6
C, 2.565474,2.56548,162,500,128,6
C, 2.473688,2.47369,162,500,128,6
C, 2.786096,2.7861,162,500,128,6
C, 2.556333,2.55634,162,500,128,6
C, 2.458285,2.45829,162,500,128,6
C, 2.490978,2.49098,162,500,128,6
C, 3.408798,3.4088,162,500,128,6
C, 2.461338,2.46134,162,500,128,6
C, 2.523319,2.52332,162,500,128,6
C, 2.645480,2.64548,162,500,128,6
C, 2.294514,2.29452,189,500,128,6
C, 2.512129,2.51213,189,500,128,6
C, 2.450930,2.45093,189,500,128,6
C, 2.577894,2.5779,189,500,128,6
C, 2.594344,2.59435,189,500,128,6
C, 2.488627,2.48863,189,500,128,6
C, 2.570983,2.57099,189,500,128,6
C, 3.358388,3.35839,189,500,128,6
C, 3.479795,3.4798,189,500,128,6
C, 2.602053,2.60206,189,500,128,6
C, 3.21081,3.02108,216,500,128,6
C, 2.410331,2.41034,216,500,128,6
C, 2.829291,2.82929,216,500,128,6
C, 2.485772,2.48578,216,500,128,6
C, 2.839061,2.83907,216,500,128,6
C, 2.579616,2.57962,216,500,128,6
C, 2.424059,2.42406,216,500,128,6
C, 2.429791,2.42979,216,500,128,6
C, 2.565886,2.56589,216,500,128,6
C, 2.525682,2.52569,216,500,128,6
C, 2.445444,2.44545,243,500,128,6
C, 2.503206,2.50321,243,500,128,6
C, 2.414288,2.41429,243,500,128,6
C, 2.382706,2.38271,243,500,128,6
C, 2.418212,2.41822,243,500,128,6
C, 2.430128,2.43013,243,500,128,6
C, 2.256506,2.25651,243,500,128,6
C, 3.406974,3.40698,243,500,128,6
C, 2.410987,2.41099,243,500,128,6
C, 2.768944,2.76895,243,500,128,6
C, 2.379103,2.37911,269,500,128,6
C, 2.634445,2.63445,269,500,128,6
C, 2.527273,2.52728,269,500,128,6
C, 2.385375,2.38538,269,500,128,6
C, 2.286217,2.28622,269,500,128,6
C, 2.418984,2.41899,269,500,128,6
C, 2.540760,2.54076,269,500,128,6
C, 2.531440,2.53144,269,500,128,6
C, 2.562153,2.56216,269,500,128,6
C, 2.638833,2.63884,269,500,128,6
C, 3.38896,3.0389,296,500,128,6
C, 2.591261,2.59126,296,500,128,6
C, 2.409262,2.40927,296,500,128,6
C, 2.424454,2.42446,296,500,128,6
C, 2.551604,2.55161,296,500,128,6
C, 2.527488,2.52749,296,500,128,6
C, 3.744773,3.74478,296,500,128,6
C, 3.747966,3.74797,296,500,128,6
C, 3.124776,3.12478,296,500,128,6
C, 2.517094,2.5171,296,500,128,6
C, 2.48804,2.04881,323,500,128,6
C, 1.999019,1.99902,323,500,128,6
C, 1.949745,1.94975,323,500,128,6
C, 2.76162,2.07617,323,500,128,6
C, 1.981428,1.98143,323,500,128,6
C, 1.956208,1.95621,323,500,128,6
C, 1.992748,1.99275,323,500,128,6
C, 2.402054,2.40206,323,500,128,6
C, 1.987889,1.98789,323,500,128,6
C, 1.994319,1.99432,323,500,128,6
C, 2.433989,2.43399,350,500,128,6
C, 2.376330,2.37633,350,500,128,6
C, 2.141386,2.14139,350,500,128,6
C, 2.63003,2.06301,350,500,128,6
C, 2.149255,2.14926,350,500,128,6
C, 2.540,2.00054,350,500,128,6
C, 2.769512,2.76952,350,500,128,6
C, 2.241323,2.24133,350,500,128,6
C, 2.308400,2.3084,350,500,128,6
C, 2.251018,2.25102,350,500,128,6
C, 2.83854,2.08386,377,500,128,6
C, 2.161830,2.16183,377,500,128,6
C, 2.18568,2.01857,377,500,128,6
C, 2.24485,2.02449,377,500,128,6
C, 2.98361,2.09836,377,500,128,6
C, 2.143661,2.14367,377,500,128,6
C, 2.210375,2.21038,377,500,128,6
C, 2.90789,2.09079,377,500,128,6
C, 2.87295,2.0873,377,500,128,6
C, 2.867527,2.86753,377,500,128,6
C, 2.487195,2.4872,404,500,128,6
C, 2.275077,2.27508,404,500,128,6
C, 2.230311,2.23032,404,500,128,6
C, 2.781135,2.78114,404,500,128,6
C, 2.155955,2.15596,404,500,128,6
C, 2.94949,2.09495,404,500,128,6
C, 2.35248,2.03525,404,500,128,6
C, 1.996198,1.9962,404,500,128,6
C, 3.85369,3.08537,404,500,128,6
C, 2.122949,2.12295,404,500,128,6
C, 2.699626,2.69963,431,500,128,6
C, 2.32934,2.03294,431,500,128,6
C, 2.99360,2.09936,431,500,128,6
C, 2.152924,2.15293,431,500,128,6
C, 2.54048,2.05405,431,500,128,6
C, 2.257014,2.25702,431,500,128,6
C, 2.94686,2.09469,431,500,128,6
C, 2.42110,2.04211,431,500,128,6
C, 2.90040,2.09004,431,500,128,6
C, 2.20441,2.02044,431,500,128,6
C, 1.978270,1.97827,458,500,128,6
C, 2.104747,2.10475,458,500,128,6
C, 2.54694,2.0547,458,500,128,6
C, 2.736895,2.7369,458,500,128,6
C, 2.133366,2.13337,458,500,128,6
C, 2.68675,2.06868,458,500,128,6
C, 2.450986,2.45099,458,500,128,6
C, 2.905702,2.90571,458,500,128,6
C, 2.510799,2.5108,458,500,128,6
C, 2.256837,2.25684,458,500,128,6
C, 1.973372,1.97338,485,500,128,6
C, 2.3024,2.00303,485,500,128,6
C, 1.931222,1.93123,485,500,128,6
C, 1.979044,1.97905,485,500,128,6
C, 2.111068,2.11107,485,500,128,6
C, 1.988082,1.98809,485,500,128,6
C, 2.23158,2.02316,485,500,128,6
C, 2.39790,2.03979,485,500,128,6
C, 2.98875,2.09888,485,500,128,6
C, 2.852170,2.85217,485,500,128,6
C, 2.239810,2.23981,512,500,128,6
C, 2.241072,2.24108,512,500,128,6
C, 2.170969,2.17097,512,500,128,6
C, 2.135956,2.13596,512,500,128,6
C, 2.130580,2.13058,512,500,128,6
C, 2.161424,2.16143,512,500,128,6
C, 1.981303,1.98131,512,500,128,6
C, 2.45750,2.04575,512,500,128,6
C, 2.192287,2.19229,512,500,128,6
C, 2.334092,2.3341,512,500,128,6
