C, 0.967701,0.967704,135,18952,128,6
C, 0.971734,0.971737,135,18952,128,6
C, 0.973717,0.97372,135,18952,128,6
C, 0.977472,0.977476,135,18952,128,6
C, 0.974590,0.974593,162,15793,128,6
C, 0.966922,0.966926,162,15793,128,6
C, 0.975678,0.975681,162,15793,128,6
C, 0.972858,0.972861,162,15793,128,6
C, 0.968767,0.96877,162,15793,128,6
C, 0.968982,0.968985,162,15793,128,6
C, 0.965389,0.965392,162,15793,128,6
C, 0.969008,0.969011,162,15793,128,6
C, 0.977304,0.977307,162,15793,128,6
C, 0.967218,0.967221,162,15793,128,6
C, 0.957824,0.957828,189,13537,128,6
C, 0.959699,0.959702,189,13537,128,6
C, 0.956288,0.956292,189,13537,128,6
C, 0.961189,0.961193,189,13537,128,6
C, 1.13139,1.01314,189,13537,128,6
C, 0.961250,0.961253,189,13537,128,6
C, 0.961616,0.961619,189,13537,128,6
C, 0.958560,0.958564,189,13537,128,6
C, 0.964047,0.96405,189,13537,128,6
C, 0.961698,0.961701,189,13537,128,6
C, 0.955670,0.955673,216,11845,128,6
C, 0.954949,0.954951,216,11845,128,6
C, 0.951191,0.951194,216,11845,128,6
C, 0.948898,0.948901,216,11845,128,6
C, 0.953970,0.953973,216,11845,128,6
C, 0.946320,0.946323,216,11845,128,6
C, 0.949840,0.949843,216,11845,128,6
C, 0.947809,0.947813,216,11845,128,6
C, 0.947417,0.947419,216,11845,128,6
C, 0.952154,0.952157,216,11845,128,6
C, 0.957964,0.957967,243,10529,128,6
C, 0.962609,0.962612,243,10529,128,6
C, 0.958388,0.958391,243,10529,128,6
C, 0.962422,0.962425,243,10529,128,6
C, 0.964138,0.964141,243,10529,128,6
C, 0.961737,0.96174,243,10529,128,6
C, 0.961835,0.961837,243,10529,128,6
C, 0.959005,0.959009,243,10529,128,6
C, 0.957785,0.957788,243,10529,128,6
C, 0.960007,0.96001,243,10529,128,6
C, 0.960160,0.960164,269,9511,128,6
C, 0.961624,0.961627,269,9511,128,6
C, 0.966363,0.966366,269,9511,128,6
C, 0.963161,0.963163,269,9511,128,6
C, 0.966571,0.966573,269,9511,128,6
C, 0.963800,0.963803,269,9511,128,6
C, 0.960384,0.960387,269,9511,128,6
C, 0.963285,0.963288,269,9511,128,6
C, 0.957343,0.957346,269,9511,128,6
C, 0.962206,0.962209,269,9511,128,6
C, 0.956190,0.956194,296,8644,128,6
C, 0.955038,0.955041,296,8644,128,6
C, 0.964662,0.964666,296,8644,128,6
C, 1.14767,1.01477,296,8644,128,6
C, 0.958523,0.958526,296,8644,128,6
C, 0.959769,0.959772,296,8644,128,6
C, 0.960658,0.960661,296,8644,128,6
C, 0.984690,0.984693,296,8644,128,6
C, 0.964175,0.964177,296,8644,128,6
C, 0.958186,0.958189,296,8644,128,6
C, 0.974194,0.974196,323,7921,128,6
C, 1.21859,1.02186,323,7921,128,6
C, 0.967011,0.967014,323,7921,128,6
C, 0.964451,0.964454,323,7921,128,6
C, 0.968912,0.968915,323,7921,128,6
C, 0.974177,0.974181,323,7921,128,6
C, 0.971402,0.971405,323,7921,128,6
C, 0.965228,0.965231,323,7921,128,6
C, 0.968556,0.968559,323,7921,128,6
C, 1.21722,1.02172,323,7921,128,6
C, 0.962089,0.962093,350,7310,128,6
C, 0.961153,0.961156,350,7310,128,6
C, 0.961964,0.961967,350,7310,128,6
C, 0.963660,0.963663,350,7310,128,6
C, 0.967191,0.967195,350,7310,128,6
C, 0.964769,0.964772,350,7310,128,6
C, 0.966325,0.966328,350,7310,128,6
C, 0.961032,0.961034,350,7310,128,6
C, 0.965251,0.965254,350,7310,128,6
C, 0.972125,0.972129,350,7310,128,6
C, 0.960225,0.960228,377,6787,128,6
C, 0.964007,0.96401,377,6787,128,6
C, 0.972064,0.972067,377,6787,128,6
C, 1.13783,1.01379,377,6787,128,6
C, 0.959070,0.959074,377,6787,128,6
C, 0.958330,0.958333,377,6787,128,6
C, 0.963996,0.963999,377,6787,128,6
C, 0.969229,0.969232,377,6787,128,6
C, 0.971295,0.971298,377,6787,128,6
C, 0.963940,0.963943,377,6787,128,6
C, 0.960048,0.96005,404,6333,128,6
C, 0.955344,0.955348,404,6333,128,6
C, 0.959896,0.959899,404,6333,128,6
C, 0.954728,0.95473,404,6333,128,6
C, 0.954634,0.954637,404,6333,128,6
C, 0.956745,0.956748,404,6333,128,6
C, 0.962316,0.962319,404,6333,128,6
C, 0.960278,0.960281,404,6333,128,6
C, 0.955885,0.955894,404,6333,128,6
C, 0.997898,0.997901,404,6333,128,6
C, 0.959454,0.959457,431,5936,128,6
C, 0.971393,0.971396,431,5936,128,6
C, 0.965078,0.965081,431,5936,128,6
C, 0.971961,0.971964,431,5936,128,6
C, 0.967393,0.967396,431,5936,128,6
C, 0.965367,0.96537,431,5936,128,6
C, 0.964407,0.96441,431,5936,128,6
C, 0.969563,0.969567,431,5936,128,6
C, 0.966837,0.96684,431,5936,128,6
C, 0.966441,0.966444,431,5936,128,6
C, 0.966741,0.966745,458,5587,128,6
C, 0.960972,0.960974,458,5587,128,6
C, 0.965755,0.965758,458,5587,128,6
C, 0.970460,0.970463,458,5587,128,6
C, 0.962165,0.962168,458,5587,128,6
C, 0.965606,0.965609,458,5587,128,6
C, 0.960789,0.960792,458,5587,128,6
C, 0.964427,0.964432,458,5587,128,6
C, 0.964400,0.964404,458,5587,128,6
C, 0.972983,0.972985,458,5587,128,6
C, 0.961166,0.961169,485,5276,128,6
C, 0.962878,0.962882,485,5276,128,6
C, 0.959471,0.959475,485,5276,128,6
C, 0.962628,0.96263,485,5276,128,6
C, 0.959512,0.959515,485,5276,128,6
C, 0.957126,0.957129,485,5276,128,6
C, 0.962339,0.962342,485,5276,128,6
C, 0.964333,0.964336,485,5276,128,6
C, 0.966681,0.966684,485,5276,128,6
C, 0.960302,0.960305,485,5276,128,6
C, 0.950742,0.950745,512,4997,128,6
C, 0.948511,0.948513,512,4997,128,6
C, 0.961869,0.961872,512,4997,128,6
C, 0.951935,0.951938,512,4997,128,6
C, 0.957899,0.957903,512,4997,128,6
C, 0.953363,0.953367,512,4997,128,6
C, 0.949048,0.949051,512,4997,128,6
C, 1.24913,1.02492,512,4997,128,6
C, 0.982893,0.982897,512,4997,128,6
C, 0.963635,0.963638,512,4997,128,6
